,season,date_code,weekending,region,Respiratory_Virus,year,month,Number_Positive
14601,2017-2018,2018-01-15,2018-01-20,Central,Influenza_B,2018,1,69
14602,2017-2018,2018-01-15,2018-01-20,Central,Parainfluenza_1,2018,1,0
14603,2017-2018,2018-01-15,2018-01-20,Central,Parainfluenza_2,2018,1,0
14604,2017-2018,2018-01-15,2018-01-20,Central,Parainfluenza_3,2018,1,3
14605,2017-2018,2018-01-15,2018-01-20,Central,Parainfluenza_4,2018,1,1
14606,2017-2018,2018-01-15,2018-01-20,Central,Parainfluenza_UnknownType,2018,1,0
14607,2017-2018,2018-01-15,2018-01-20,Central,RSV,2018,1,86
14608,2017-2018,2018-01-15,2018-01-20,Northern,Adenovirus,2018,1,0
14609,2017-2018,2018-01-15,2018-01-20,Northern,Coronavirus_229E,2018,1,0
14610,2017-2018,2018-01-15,2018-01-20,Northern,Coronavirus_HKU1,2018,1,0
14611,2017-2018,2018-01-15,2018-01-20,Northern,Coronavirus_NL63,2018,1,0
14612,2017-2018,2018-01-15,2018-01-20,Northern,Coronavirus_OC43,2018,1,0
14613,2017-2018,2018-01-15,2018-01-20,Northern,Coronavirus_UnknownType,2018,1,0
14614,2017-2018,2018-01-15,2018-01-20,Northern,Enterovirus_Rhinovirus,2018,1,0
14615,2017-2018,2018-01-15,2018-01-20,Northern,HMPV,2018,1,2
14616,2017-2018,2018-01-15,2018-01-20,Northern,Influenza_A,2018,1,92
14617,2017-2018,2018-01-15,2018-01-20,Northern,Influenza_B,2018,1,55
14618,2017-2018,2018-01-15,2018-01-20,Northern,Parainfluenza_1,2018,1,0
14619,2017-2018,2018-01-15,2018-01-20,Northern,Parainfluenza_2,2018,1,0
14620,2017-2018,2018-01-15,2018-01-20,Northern,Parainfluenza_3,2018,1,0
14621,2017-2018,2018-01-15,2018-01-20,Northern,Parainfluenza_4,2018,1,0
14622,2017-2018,2018-01-15,2018-01-20,Northern,Parainfluenza_UnknownType,2018,1,0
14623,2017-2018,2018-01-15,2018-01-20,Northern,RSV,2018,1,58
14624,2017-2018,2018-01-15,2018-01-20,Southern,Adenovirus,2018,1,42
14625,2017-2018,2018-01-15,2018-01-20,Southern,Coronavirus_229E,2018,1,0
14626,2017-2018,2018-01-15,2018-01-20,Southern,Coronavirus_HKU1,2018,1,21
14627,2017-2018,2018-01-15,2018-01-20,Southern,Coronavirus_NL63,2018,1,1
14628,2017-2018,2018-01-15,2018-01-20,Southern,Coronavirus_OC43,2018,1,0
14629,2017-2018,2018-01-15,2018-01-20,Southern,Coronavirus_UnknownType,2018,1,103
14630,2017-2018,2018-01-15,2018-01-20,Southern,Enterovirus_Rhinovirus,2018,1,131
14631,2017-2018,2018-01-15,2018-01-20,Southern,HMPV,2018,1,39
14632,2017-2018,2018-01-15,2018-01-20,Southern,Influenza_A,2018,1,467
14633,2017-2018,2018-01-15,2018-01-20,Southern,Influenza_B,2018,1,197
14634,2017-2018,2018-01-15,2018-01-20,Southern,Parainfluenza_1,2018,1,8
14635,2017-2018,2018-01-15,2018-01-20,Southern,Parainfluenza_2,2018,1,0
14636,2017-2018,2018-01-15,2018-01-20,Southern,Parainfluenza_3,2018,1,3
14637,2017-2018,2018-01-15,2018-01-20,Southern,Parainfluenza_4,2018,1,5
14638,2017-2018,2018-01-15,2018-01-20,Southern,Parainfluenza_UnknownType,2018,1,0
14639,2017-2018,2018-01-15,2018-01-20,Southern,RSV,2018,1,329
14640,2017-2018,2018-01-22,2018-01-27,Bay Area,Adenovirus,2018,1,0
14641,2017-2018,2018-01-22,2018-01-27,Bay Area,Coronavirus_229E,2018,1,0
14642,2017-2018,2018-01-22,2018-01-27,Bay Area,Coronavirus_HKU1,2018,1,0
14643,2017-2018,2018-01-22,2018-01-27,Bay Area,Coronavirus_NL63,2018,1,0
14644,2017-2018,2018-01-22,2018-01-27,Bay Area,Coronavirus_OC43,2018,1,0
14645,2017-2018,2018-01-22,2018-01-27,Bay Area,Coronavirus_UnknownType,2018,1,0
14646,2017-2018,2018-01-22,2018-01-27,Bay Area,Enterovirus_Rhinovirus,2018,1,10
14647,2017-2018,2018-01-22,2018-01-27,Bay Area,HMPV,2018,1,11
14648,2017-2018,2018-01-22,2018-01-27,Bay Area,Influenza_A,2018,1,311
14649,2017-2018,2018-01-22,2018-01-27,Bay Area,Influenza_B,2018,1,251
14650,2017-2018,2018-01-22,2018-01-27,Bay Area,Parainfluenza_1,2018,1,1
14651,2017-2018,2018-01-22,2018-01-27,Bay Area,Parainfluenza_2,2018,1,0
14652,2017-2018,2018-01-22,2018-01-27,Bay Area,Parainfluenza_3,2018,1,4
14653,2017-2018,2018-01-22,2018-01-27,Bay Area,Parainfluenza_4,2018,1,0
14654,2017-2018,2018-01-22,2018-01-27,Bay Area,Parainfluenza_UnknownType,2018,1,0
14655,2017-2018,2018-01-22,2018-01-27,Bay Area,RSV,2018,1,350
14656,2017-2018,2018-01-22,2018-01-27,Central,Adenovirus,2018,1,4
14657,2017-2018,2018-01-22,2018-01-27,Central,Coronavirus_229E,2018,1,0
14658,2017-2018,2018-01-22,2018-01-27,Central,Coronavirus_HKU1,2018,1,2
14659,2017-2018,2018-01-22,2018-01-27,Central,Coronavirus_NL63,2018,1,5
14660,2017-2018,2018-01-22,2018-01-27,Central,Coronavirus_OC43,2018,1,1
14661,2017-2018,2018-01-22,2018-01-27,Central,Coronavirus_UnknownType,2018,1,0
14662,2017-2018,2018-01-22,2018-01-27,Central,Enterovirus_Rhinovirus,2018,1,11
14663,2017-2018,2018-01-22,2018-01-27,Central,HMPV,2018,1,5
14664,2017-2018,2018-01-22,2018-01-27,Central,Influenza_A,2018,1,143
14665,2017-2018,2018-01-22,2018-01-27,Central,Influenza_B,2018,1,110
14666,2017-2018,2018-01-22,2018-01-27,Central,Parainfluenza_1,2018,1,2
14667,2017-2018,2018-01-22,2018-01-27,Central,Parainfluenza_2,2018,1,0
14668,2017-2018,2018-01-22,2018-01-27,Central,Parainfluenza_3,2018,1,2
14669,2017-2018,2018-01-22,2018-01-27,Central,Parainfluenza_4,2018,1,0
14670,2017-2018,2018-01-22,2018-01-27,Central,Parainfluenza_UnknownType,2018,1,0
14671,2017-2018,2018-01-22,2018-01-27,Central,RSV,2018,1,106
14672,2017-2018,2018-01-22,2018-01-27,Northern,Adenovirus,2018,1,0
14673,2017-2018,2018-01-22,2018-01-27,Northern,Coronavirus_229E,2018,1,0
14674,2017-2018,2018-01-22,2018-01-27,Northern,Coronavirus_HKU1,2018,1,0
14675,2017-2018,2018-01-22,2018-01-27,Northern,Coronavirus_NL63,2018,1,0
14676,2017-2018,2018-01-22,2018-01-27,Northern,Coronavirus_OC43,2018,1,0
14677,2017-2018,2018-01-22,2018-01-27,Northern,Coronavirus_UnknownType,2018,1,0
14678,2017-2018,2018-01-22,2018-01-27,Northern,Enterovirus_Rhinovirus,2018,1,0
14679,2017-2018,2018-01-22,2018-01-27,Northern,HMPV,2018,1,5
14680,2017-2018,2018-01-22,2018-01-27,Northern,Influenza_A,2018,1,84
14681,2017-2018,2018-01-22,2018-01-27,Northern,Influenza_B,2018,1,59
14682,2017-2018,2018-01-22,2018-01-27,Northern,Parainfluenza_1,2018,1,0
14683,2017-2018,2018-01-22,2018-01-27,Northern,Parainfluenza_2,2018,1,0
14684,2017-2018,2018-01-22,2018-01-27,Northern,Parainfluenza_3,2018,1,0
14685,2017-2018,2018-01-22,2018-01-27,Northern,Parainfluenza_4,2018,1,0
14686,2017-2018,2018-01-22,2018-01-27,Northern,Parainfluenza_UnknownType,2018,1,0
14687,2017-2018,2018-01-22,2018-01-27,Northern,RSV,2018,1,63
14688,2017-2018,2018-01-22,2018-01-27,Southern,Adenovirus,2018,1,35
14689,2017-2018,2018-01-22,2018-01-27,Southern,Coronavirus_229E,2018,1,0
14690,2017-2018,2018-01-22,2018-01-27,Southern,Coronavirus_HKU1,2018,1,14
14691,2017-2018,2018-01-22,2018-01-27,Southern,Coronavirus_NL63,2018,1,1
14692,2017-2018,2018-01-22,2018-01-27,Southern,Coronavirus_OC43,2018,1,3
14693,2017-2018,2018-01-22,2018-01-27,Southern,Coronavirus_UnknownType,2018,1,89
14694,2017-2018,2018-01-22,2018-01-27,Southern,Enterovirus_Rhinovirus,2018,1,152
14695,2017-2018,2018-01-22,2018-01-27,Southern,HMPV,2018,1,41
14696,2017-2018,2018-01-22,2018-01-27,Southern,Influenza_A,2018,1,301
14697,2017-2018,2018-01-22,2018-01-27,Southern,Influenza_B,2018,1,272
14698,2017-2018,2018-01-22,2018-01-27,Southern,Parainfluenza_1,2018,1,3
14699,2017-2018,2018-01-22,2018-01-27,Southern,Parainfluenza_2,2018,1,0
14700,2017-2018,2018-01-22,2018-01-27,Southern,Parainfluenza_3,2018,1,8
14701,2017-2018,2018-01-22,2018-01-27,Southern,Parainfluenza_4,2018,1,5
14702,2017-2018,2018-01-22,2018-01-27,Southern,Parainfluenza_UnknownType,2018,1,0
14703,2017-2018,2018-01-22,2018-01-27,Southern,RSV,2018,1,349
14704,2017-2018,2018-01-29,2018-02-03,Bay Area,Adenovirus,2018,1,1
14705,2017-2018,2018-01-29,2018-02-03,Bay Area,Coronavirus_229E,2018,1,0
14706,2017-2018,2018-01-29,2018-02-03,Bay Area,Coronavirus_HKU1,2018,1,0
14707,2017-2018,2018-01-29,2018-02-03,Bay Area,Coronavirus_NL63,2018,1,0
14708,2017-2018,2018-01-29,2018-02-03,Bay Area,Coronavirus_OC43,2018,1,0
14709,2017-2018,2018-01-29,2018-02-03,Bay Area,Coronavirus_UnknownType,2018,1,0
14710,2017-2018,2018-01-29,2018-02-03,Bay Area,Enterovirus_Rhinovirus,2018,1,5
14711,2017-2018,2018-01-29,2018-02-03,Bay Area,HMPV,2018,1,20
14712,2017-2018,2018-01-29,2018-02-03,Bay Area,Influenza_A,2018,1,261
14713,2017-2018,2018-01-29,2018-02-03,Bay Area,Influenza_B,2018,1,277
14714,2017-2018,2018-01-29,2018-02-03,Bay Area,Parainfluenza_1,2018,1,1
14715,2017-2018,2018-01-29,2018-02-03,Bay Area,Parainfluenza_2,2018,1,0
14716,2017-2018,2018-01-29,2018-02-03,Bay Area,Parainfluenza_3,2018,1,2
14717,2017-2018,2018-01-29,2018-02-03,Bay Area,Parainfluenza_4,2018,1,0
14718,2017-2018,2018-01-29,2018-02-03,Bay Area,Parainfluenza_UnknownType,2018,1,0
14719,2017-2018,2018-01-29,2018-02-03,Bay Area,RSV,2018,1,353
14720,2017-2018,2018-01-29,2018-02-03,Central,Adenovirus,2018,1,10
14721,2017-2018,2018-01-29,2018-02-03,Central,Coronavirus_229E,2018,1,0
14722,2017-2018,2018-01-29,2018-02-03,Central,Coronavirus_HKU1,2018,1,4
14723,2017-2018,2018-01-29,2018-02-03,Central,Coronavirus_NL63,2018,1,4
14724,2017-2018,2018-01-29,2018-02-03,Central,Coronavirus_OC43,2018,1,5
14725,2017-2018,2018-01-29,2018-02-03,Central,Coronavirus_UnknownType,2018,1,0
14726,2017-2018,2018-01-29,2018-02-03,Central,Enterovirus_Rhinovirus,2018,1,16
14727,2017-2018,2018-01-29,2018-02-03,Central,HMPV,2018,1,20
14728,2017-2018,2018-01-29,2018-02-03,Central,Influenza_A,2018,1,123
14729,2017-2018,2018-01-29,2018-02-03,Central,Influenza_B,2018,1,112
14730,2017-2018,2018-01-29,2018-02-03,Central,Parainfluenza_1,2018,1,0
14731,2017-2018,2018-01-29,2018-02-03,Central,Parainfluenza_2,2018,1,0
14732,2017-2018,2018-01-29,2018-02-03,Central,Parainfluenza_3,2018,1,0
14733,2017-2018,2018-01-29,2018-02-03,Central,Parainfluenza_4,2018,1,1
14734,2017-2018,2018-01-29,2018-02-03,Central,Parainfluenza_UnknownType,2018,1,0
14735,2017-2018,2018-01-29,2018-02-03,Central,RSV,2018,1,113
14736,2017-2018,2018-01-29,2018-02-03,Northern,Adenovirus,2018,1,0
14737,2017-2018,2018-01-29,2018-02-03,Northern,Coronavirus_229E,2018,1,0
14738,2017-2018,2018-01-29,2018-02-03,Northern,Coronavirus_HKU1,2018,1,0
14739,2017-2018,2018-01-29,2018-02-03,Northern,Coronavirus_NL63,2018,1,0
14740,2017-2018,2018-01-29,2018-02-03,Northern,Coronavirus_OC43,2018,1,0
14741,2017-2018,2018-01-29,2018-02-03,Northern,Coronavirus_UnknownType,2018,1,0
14742,2017-2018,2018-01-29,2018-02-03,Northern,Enterovirus_Rhinovirus,2018,1,0
14743,2017-2018,2018-01-29,2018-02-03,Northern,HMPV,2018,1,4
14744,2017-2018,2018-01-29,2018-02-03,Northern,Influenza_A,2018,1,84
14745,2017-2018,2018-01-29,2018-02-03,Northern,Influenza_B,2018,1,73
14746,2017-2018,2018-01-29,2018-02-03,Northern,Parainfluenza_1,2018,1,1
14747,2017-2018,2018-01-29,2018-02-03,Northern,Parainfluenza_2,2018,1,0
14748,2017-2018,2018-01-29,2018-02-03,Northern,Parainfluenza_3,2018,1,0
14749,2017-2018,2018-01-29,2018-02-03,Northern,Parainfluenza_4,2018,1,0
14750,2017-2018,2018-01-29,2018-02-03,Northern,Parainfluenza_UnknownType,2018,1,0
14751,2017-2018,2018-01-29,2018-02-03,Northern,RSV,2018,1,83
14752,2017-2018,2018-01-29,2018-02-03,Southern,Adenovirus,2018,1,37
14753,2017-2018,2018-01-29,2018-02-03,Southern,Coronavirus_229E,2018,1,0
14754,2017-2018,2018-01-29,2018-02-03,Southern,Coronavirus_HKU1,2018,1,18
14755,2017-2018,2018-01-29,2018-02-03,Southern,Coronavirus_NL63,2018,1,2
14756,2017-2018,2018-01-29,2018-02-03,Southern,Coronavirus_OC43,2018,1,4
14757,2017-2018,2018-01-29,2018-02-03,Southern,Coronavirus_UnknownType,2018,1,91
14758,2017-2018,2018-01-29,2018-02-03,Southern,Enterovirus_Rhinovirus,2018,1,210
14759,2017-2018,2018-01-29,2018-02-03,Southern,HMPV,2018,1,47
14760,2017-2018,2018-01-29,2018-02-03,Southern,Influenza_A,2018,1,266
14761,2017-2018,2018-01-29,2018-02-03,Southern,Influenza_B,2018,1,265
14762,2017-2018,2018-01-29,2018-02-03,Southern,Parainfluenza_1,2018,1,9
14763,2017-2018,2018-01-29,2018-02-03,Southern,Parainfluenza_2,2018,1,1
14764,2017-2018,2018-01-29,2018-02-03,Southern,Parainfluenza_3,2018,1,6
14765,2017-2018,2018-01-29,2018-02-03,Southern,Parainfluenza_4,2018,1,6
14766,2017-2018,2018-01-29,2018-02-03,Southern,Parainfluenza_UnknownType,2018,1,0
14767,2017-2018,2018-01-29,2018-02-03,Southern,RSV,2018,1,380
14768,2017-2018,2018-02-05,2018-02-10,Bay Area,Adenovirus,2018,2,8
14769,2017-2018,2018-02-05,2018-02-10,Bay Area,Coronavirus_229E,2018,2,0
14770,2017-2018,2018-02-05,2018-02-10,Bay Area,Coronavirus_HKU1,2018,2,0
14771,2017-2018,2018-02-05,2018-02-10,Bay Area,Coronavirus_NL63,2018,2,0
14772,2017-2018,2018-02-05,2018-02-10,Bay Area,Coronavirus_OC43,2018,2,0
14773,2017-2018,2018-02-05,2018-02-10,Bay Area,Coronavirus_UnknownType,2018,2,0
14774,2017-2018,2018-02-05,2018-02-10,Bay Area,Enterovirus_Rhinovirus,2018,2,35
14775,2017-2018,2018-02-05,2018-02-10,Bay Area,HMPV,2018,2,18
14776,2017-2018,2018-02-05,2018-02-10,Bay Area,Influenza_A,2018,2,200
14777,2017-2018,2018-02-05,2018-02-10,Bay Area,Influenza_B,2018,2,295
14778,2017-2018,2018-02-05,2018-02-10,Bay Area,Parainfluenza_1,2018,2,3
14779,2017-2018,2018-02-05,2018-02-10,Bay Area,Parainfluenza_2,2018,2,1
14780,2017-2018,2018-02-05,2018-02-10,Bay Area,Parainfluenza_3,2018,2,2
14781,2017-2018,2018-02-05,2018-02-10,Bay Area,Parainfluenza_4,2018,2,0
14782,2017-2018,2018-02-05,2018-02-10,Bay Area,Parainfluenza_UnknownType,2018,2,0
14783,2017-2018,2018-02-05,2018-02-10,Bay Area,RSV,2018,2,339
14784,2017-2018,2018-02-05,2018-02-10,Central,Adenovirus,2018,2,5
14785,2017-2018,2018-02-05,2018-02-10,Central,Coronavirus_229E,2018,2,0
14786,2017-2018,2018-02-05,2018-02-10,Central,Coronavirus_HKU1,2018,2,3
14787,2017-2018,2018-02-05,2018-02-10,Central,Coronavirus_NL63,2018,2,2
14788,2017-2018,2018-02-05,2018-02-10,Central,Coronavirus_OC43,2018,2,1
14789,2017-2018,2018-02-05,2018-02-10,Central,Coronavirus_UnknownType,2018,2,0
14790,2017-2018,2018-02-05,2018-02-10,Central,Enterovirus_Rhinovirus,2018,2,28
14791,2017-2018,2018-02-05,2018-02-10,Central,HMPV,2018,2,23
14792,2017-2018,2018-02-05,2018-02-10,Central,Influenza_A,2018,2,71
14793,2017-2018,2018-02-05,2018-02-10,Central,Influenza_B,2018,2,78
14794,2017-2018,2018-02-05,2018-02-10,Central,Parainfluenza_1,2018,2,1
14795,2017-2018,2018-02-05,2018-02-10,Central,Parainfluenza_2,2018,2,0
14796,2017-2018,2018-02-05,2018-02-10,Central,Parainfluenza_3,2018,2,1
14797,2017-2018,2018-02-05,2018-02-10,Central,Parainfluenza_4,2018,2,1
14798,2017-2018,2018-02-05,2018-02-10,Central,Parainfluenza_UnknownType,2018,2,0
14799,2017-2018,2018-02-05,2018-02-10,Central,RSV,2018,2,111
14800,2017-2018,2018-02-05,2018-02-10,Northern,Adenovirus,2018,2,2
14801,2017-2018,2018-02-05,2018-02-10,Northern,Coronavirus_229E,2018,2,0
14802,2017-2018,2018-02-05,2018-02-10,Northern,Coronavirus_HKU1,2018,2,0
14803,2017-2018,2018-02-05,2018-02-10,Northern,Coronavirus_NL63,2018,2,0
14804,2017-2018,2018-02-05,2018-02-10,Northern,Coronavirus_OC43,2018,2,0
14805,2017-2018,2018-02-05,2018-02-10,Northern,Coronavirus_UnknownType,2018,2,0
14806,2017-2018,2018-02-05,2018-02-10,Northern,Enterovirus_Rhinovirus,2018,2,12
14807,2017-2018,2018-02-05,2018-02-10,Northern,HMPV,2018,2,5
14808,2017-2018,2018-02-05,2018-02-10,Northern,Influenza_A,2018,2,66
14809,2017-2018,2018-02-05,2018-02-10,Northern,Influenza_B,2018,2,84
14810,2017-2018,2018-02-05,2018-02-10,Northern,Parainfluenza_1,2018,2,0
14811,2017-2018,2018-02-05,2018-02-10,Northern,Parainfluenza_2,2018,2,0
14812,2017-2018,2018-02-05,2018-02-10,Northern,Parainfluenza_3,2018,2,1
14813,2017-2018,2018-02-05,2018-02-10,Northern,Parainfluenza_4,2018,2,0
14814,2017-2018,2018-02-05,2018-02-10,Northern,Parainfluenza_UnknownType,2018,2,0
14815,2017-2018,2018-02-05,2018-02-10,Northern,RSV,2018,2,71
14816,2017-2018,2018-02-05,2018-02-10,Southern,Adenovirus,2018,2,48
14817,2017-2018,2018-02-05,2018-02-10,Southern,Coronavirus_229E,2018,2,0
14818,2017-2018,2018-02-05,2018-02-10,Southern,Coronavirus_HKU1,2018,2,20
14819,2017-2018,2018-02-05,2018-02-10,Southern,Coronavirus_NL63,2018,2,0
14820,2017-2018,2018-02-05,2018-02-10,Southern,Coronavirus_OC43,2018,2,1
14821,2017-2018,2018-02-05,2018-02-10,Southern,Coronavirus_UnknownType,2018,2,83
14822,2017-2018,2018-02-05,2018-02-10,Southern,Enterovirus_Rhinovirus,2018,2,253
14823,2017-2018,2018-02-05,2018-02-10,Southern,HMPV,2018,2,73
14824,2017-2018,2018-02-05,2018-02-10,Southern,Influenza_A,2018,2,225
14825,2017-2018,2018-02-05,2018-02-10,Southern,Influenza_B,2018,2,357
14826,2017-2018,2018-02-05,2018-02-10,Southern,Parainfluenza_1,2018,2,3
14827,2017-2018,2018-02-05,2018-02-10,Southern,Parainfluenza_2,2018,2,0
14828,2017-2018,2018-02-05,2018-02-10,Southern,Parainfluenza_3,2018,2,8
14829,2017-2018,2018-02-05,2018-02-10,Southern,Parainfluenza_4,2018,2,7
14830,2017-2018,2018-02-05,2018-02-10,Southern,Parainfluenza_UnknownType,2018,2,0
14831,2017-2018,2018-02-05,2018-02-10,Southern,RSV,2018,2,446
14832,2017-2018,2018-02-12,2018-02-17,Bay Area,Adenovirus,2018,2,6
14833,2017-2018,2018-02-12,2018-02-17,Bay Area,Coronavirus_229E,2018,2,0
14834,2017-2018,2018-02-12,2018-02-17,Bay Area,Coronavirus_HKU1,2018,2,0
14835,2017-2018,2018-02-12,2018-02-17,Bay Area,Coronavirus_NL63,2018,2,0
14836,2017-2018,2018-02-12,2018-02-17,Bay Area,Coronavirus_OC43,2018,2,0
14837,2017-2018,2018-02-12,2018-02-17,Bay Area,Coronavirus_UnknownType,2018,2,0
14838,2017-2018,2018-02-12,2018-02-17,Bay Area,Enterovirus_Rhinovirus,2018,2,35
14839,2017-2018,2018-02-12,2018-02-17,Bay Area,HMPV,2018,2,16
14840,2017-2018,2018-02-12,2018-02-17,Bay Area,Influenza_A,2018,2,140
14841,2017-2018,2018-02-12,2018-02-17,Bay Area,Influenza_B,2018,2,266
14842,2017-2018,2018-02-12,2018-02-17,Bay Area,Parainfluenza_1,2018,2,0
14843,2017-2018,2018-02-12,2018-02-17,Bay Area,Parainfluenza_2,2018,2,0
14844,2017-2018,2018-02-12,2018-02-17,Bay Area,Parainfluenza_3,2018,2,2
14845,2017-2018,2018-02-12,2018-02-17,Bay Area,Parainfluenza_4,2018,2,0
14846,2017-2018,2018-02-12,2018-02-17,Bay Area,Parainfluenza_UnknownType,2018,2,0
14847,2017-2018,2018-02-12,2018-02-17,Bay Area,RSV,2018,2,237
14848,2017-2018,2018-02-12,2018-02-17,Central,Adenovirus,2018,2,4
14849,2017-2018,2018-02-12,2018-02-17,Central,Coronavirus_229E,2018,2,0
14850,2017-2018,2018-02-12,2018-02-17,Central,Coronavirus_HKU1,2018,2,5
14851,2017-2018,2018-02-12,2018-02-17,Central,Coronavirus_NL63,2018,2,3
14852,2017-2018,2018-02-12,2018-02-17,Central,Coronavirus_OC43,2018,2,3
14853,2017-2018,2018-02-12,2018-02-17,Central,Coronavirus_UnknownType,2018,2,0
14854,2017-2018,2018-02-12,2018-02-17,Central,Enterovirus_Rhinovirus,2018,2,30
14855,2017-2018,2018-02-12,2018-02-17,Central,HMPV,2018,2,23
14856,2017-2018,2018-02-12,2018-02-17,Central,Influenza_A,2018,2,43
14857,2017-2018,2018-02-12,2018-02-17,Central,Influenza_B,2018,2,48
14858,2017-2018,2018-02-12,2018-02-17,Central,Parainfluenza_1,2018,2,0
14859,2017-2018,2018-02-12,2018-02-17,Central,Parainfluenza_2,2018,2,0
14860,2017-2018,2018-02-12,2018-02-17,Central,Parainfluenza_3,2018,2,0
14861,2017-2018,2018-02-12,2018-02-17,Central,Parainfluenza_4,2018,2,0
14862,2017-2018,2018-02-12,2018-02-17,Central,Parainfluenza_UnknownType,2018,2,0
14863,2017-2018,2018-02-12,2018-02-17,Central,RSV,2018,2,96
14864,2017-2018,2018-02-12,2018-02-17,Northern,Adenovirus,2018,2,2
14865,2017-2018,2018-02-12,2018-02-17,Northern,Coronavirus_229E,2018,2,0
14866,2017-2018,2018-02-12,2018-02-17,Northern,Coronavirus_HKU1,2018,2,0
14867,2017-2018,2018-02-12,2018-02-17,Northern,Coronavirus_NL63,2018,2,0
14868,2017-2018,2018-02-12,2018-02-17,Northern,Coronavirus_OC43,2018,2,0
14869,2017-2018,2018-02-12,2018-02-17,Northern,Coronavirus_UnknownType,2018,2,0
14870,2017-2018,2018-02-12,2018-02-17,Northern,Enterovirus_Rhinovirus,2018,2,7
14871,2017-2018,2018-02-12,2018-02-17,Northern,HMPV,2018,2,10
14872,2017-2018,2018-02-12,2018-02-17,Northern,Influenza_A,2018,2,61
14873,2017-2018,2018-02-12,2018-02-17,Northern,Influenza_B,2018,2,59
14874,2017-2018,2018-02-12,2018-02-17,Northern,Parainfluenza_1,2018,2,0
14875,2017-2018,2018-02-12,2018-02-17,Northern,Parainfluenza_2,2018,2,0
14876,2017-2018,2018-02-12,2018-02-17,Northern,Parainfluenza_3,2018,2,0
14877,2017-2018,2018-02-12,2018-02-17,Northern,Parainfluenza_4,2018,2,0
14878,2017-2018,2018-02-12,2018-02-17,Northern,Parainfluenza_UnknownType,2018,2,0
14879,2017-2018,2018-02-12,2018-02-17,Northern,RSV,2018,2,61
14880,2017-2018,2018-02-12,2018-02-17,Southern,Adenovirus,2018,2,44
14881,2017-2018,2018-02-12,2018-02-17,Southern,Coronavirus_229E,2018,2,0
14882,2017-2018,2018-02-12,2018-02-17,Southern,Coronavirus_HKU1,2018,2,16
14883,2017-2018,2018-02-12,2018-02-17,Southern,Coronavirus_NL63,2018,2,2
14884,2017-2018,2018-02-12,2018-02-17,Southern,Coronavirus_OC43,2018,2,2
14885,2017-2018,2018-02-12,2018-02-17,Southern,Coronavirus_UnknownType,2018,2,64
14886,2017-2018,2018-02-12,2018-02-17,Southern,Enterovirus_Rhinovirus,2018,2,233
14887,2017-2018,2018-02-12,2018-02-17,Southern,HMPV,2018,2,67
14888,2017-2018,2018-02-12,2018-02-17,Southern,Influenza_A,2018,2,175
14889,2017-2018,2018-02-12,2018-02-17,Southern,Influenza_B,2018,2,389
14890,2017-2018,2018-02-12,2018-02-17,Southern,Parainfluenza_1,2018,2,5
14891,2017-2018,2018-02-12,2018-02-17,Southern,Parainfluenza_2,2018,2,0
14892,2017-2018,2018-02-12,2018-02-17,Southern,Parainfluenza_3,2018,2,4
14893,2017-2018,2018-02-12,2018-02-17,Southern,Parainfluenza_4,2018,2,2
14894,2017-2018,2018-02-12,2018-02-17,Southern,Parainfluenza_UnknownType,2018,2,0
14895,2017-2018,2018-02-12,2018-02-17,Southern,RSV,2018,2,437
14896,2017-2018,2018-02-19,2018-02-24,Bay Area,Adenovirus,2018,2,10
14897,2017-2018,2018-02-19,2018-02-24,Bay Area,Coronavirus_229E,2018,2,0
14898,2017-2018,2018-02-19,2018-02-24,Bay Area,Coronavirus_HKU1,2018,2,0
14899,2017-2018,2018-02-19,2018-02-24,Bay Area,Coronavirus_NL63,2018,2,0
14900,2017-2018,2018-02-19,2018-02-24,Bay Area,Coronavirus_OC43,2018,2,0
14901,2017-2018,2018-02-19,2018-02-24,Bay Area,Coronavirus_UnknownType,2018,2,0
14902,2017-2018,2018-02-19,2018-02-24,Bay Area,Enterovirus_Rhinovirus,2018,2,33
14903,2017-2018,2018-02-19,2018-02-24,Bay Area,HMPV,2018,2,19
14904,2017-2018,2018-02-19,2018-02-24,Bay Area,Influenza_A,2018,2,114
14905,2017-2018,2018-02-19,2018-02-24,Bay Area,Influenza_B,2018,2,229
14906,2017-2018,2018-02-19,2018-02-24,Bay Area,Parainfluenza_1,2018,2,1
14907,2017-2018,2018-02-19,2018-02-24,Bay Area,Parainfluenza_2,2018,2,0
14908,2017-2018,2018-02-19,2018-02-24,Bay Area,Parainfluenza_3,2018,2,4
