,date_code,region,Respiratory_Virus,Number_Positive
3466,2018-02,Central,Parainfluenza_1,1
3467,2018-02,Central,Parainfluenza_2,1
3468,2018-02,Central,Parainfluenza_3,3
3469,2018-02,Central,Parainfluenza_4,1
3470,2018-02,Central,Parainfluenza_UnknownType,0
3471,2018-02,Central,RSV,372
3472,2018-02,Northern,Adenovirus,8
3473,2018-02,Northern,Coronavirus_229E,0
3474,2018-02,Northern,Coronavirus_HKU1,0
3475,2018-02,Northern,Coronavirus_NL63,0
3476,2018-02,Northern,Coronavirus_OC43,0
3477,2018-02,Northern,Coronavirus_UnknownType,0
3478,2018-02,Northern,Enterovirus_Rhinovirus,47
3479,2018-02,Northern,HMPV,24
3480,2018-02,Northern,Influenza_A,221
3481,2018-02,Northern,Influenza_B,295
3482,2018-02,Northern,Parainfluenza_1,0
3483,2018-02,Northern,Parainfluenza_2,0
3484,2018-02,Northern,Parainfluenza_3,1
3485,2018-02,Northern,Parainfluenza_4,0
3486,2018-02,Northern,Parainfluenza_UnknownType,0
3487,2018-02,Northern,RSV,206
3488,2018-02,Southern,Adenovirus,165
3489,2018-02,Southern,Coronavirus_229E,0
3490,2018-02,Southern,Coronavirus_HKU1,53
3491,2018-02,Southern,Coronavirus_NL63,3
3492,2018-02,Southern,Coronavirus_OC43,4
3493,2018-02,Southern,Coronavirus_UnknownType,246
3494,2018-02,Southern,Enterovirus_Rhinovirus,911
3495,2018-02,Southern,HMPV,341
3496,2018-02,Southern,Influenza_A,637
3497,2018-02,Southern,Influenza_B,1379
3498,2018-02,Southern,Parainfluenza_1,12
3499,2018-02,Southern,Parainfluenza_2,0
3500,2018-02,Southern,Parainfluenza_3,25
3501,2018-02,Southern,Parainfluenza_4,13
3502,2018-02,Southern,Parainfluenza_UnknownType,0
3503,2018-02,Southern,RSV,1523
3504,2018-03,Bay Area,Adenovirus,38
3505,2018-03,Bay Area,Coronavirus_229E,0
3506,2018-03,Bay Area,Coronavirus_HKU1,0
3507,2018-03,Bay Area,Coronavirus_NL63,0
3508,2018-03,Bay Area,Coronavirus_OC43,0
3509,2018-03,Bay Area,Coronavirus_UnknownType,0
3510,2018-03,Bay Area,Enterovirus_Rhinovirus,136
3511,2018-03,Bay Area,HMPV,84
3512,2018-03,Bay Area,Influenza_A,494
3513,2018-03,Bay Area,Influenza_B,998
3514,2018-03,Bay Area,Parainfluenza_1,7
3515,2018-03,Bay Area,Parainfluenza_2,2
3516,2018-03,Bay Area,Parainfluenza_3,3
3517,2018-03,Bay Area,Parainfluenza_4,2
3518,2018-03,Bay Area,Parainfluenza_UnknownType,0
3519,2018-03,Bay Area,RSV,314
3520,2018-03,Central,Adenovirus,26
3521,2018-03,Central,Coronavirus_229E,0
3522,2018-03,Central,Coronavirus_HKU1,18
3523,2018-03,Central,Coronavirus_NL63,4
3524,2018-03,Central,Coronavirus_OC43,7
3525,2018-03,Central,Coronavirus_UnknownType,0
3526,2018-03,Central,Enterovirus_Rhinovirus,85
3527,2018-03,Central,HMPV,57
3528,2018-03,Central,Influenza_A,166
3529,2018-03,Central,Influenza_B,271
3530,2018-03,Central,Parainfluenza_1,1
3531,2018-03,Central,Parainfluenza_2,0
3532,2018-03,Central,Parainfluenza_3,7
3533,2018-03,Central,Parainfluenza_4,0
3534,2018-03,Central,Parainfluenza_UnknownType,0
3535,2018-03,Central,RSV,169
3536,2018-03,Northern,Adenovirus,8
3537,2018-03,Northern,Coronavirus_229E,0
3538,2018-03,Northern,Coronavirus_HKU1,0
3539,2018-03,Northern,Coronavirus_NL63,0
3540,2018-03,Northern,Coronavirus_OC43,0
3541,2018-03,Northern,Coronavirus_UnknownType,0
3542,2018-03,Northern,Enterovirus_Rhinovirus,30
3543,2018-03,Northern,HMPV,17
3544,2018-03,Northern,Influenza_A,237
3545,2018-03,Northern,Influenza_B,269
3546,2018-03,Northern,Parainfluenza_1,1
3547,2018-03,Northern,Parainfluenza_2,0
3548,2018-03,Northern,Parainfluenza_3,2
3549,2018-03,Northern,Parainfluenza_4,1
3550,2018-03,Northern,Parainfluenza_UnknownType,0
3551,2018-03,Northern,RSV,120
3552,2018-03,Southern,Adenovirus,156
3553,2018-03,Southern,Coronavirus_229E,1
3554,2018-03,Southern,Coronavirus_HKU1,26
3555,2018-03,Southern,Coronavirus_NL63,1
3556,2018-03,Southern,Coronavirus_OC43,1
3557,2018-03,Southern,Coronavirus_UnknownType,177
3558,2018-03,Southern,Enterovirus_Rhinovirus,940
3559,2018-03,Southern,HMPV,567
3560,2018-03,Southern,Influenza_A,247
3561,2018-03,Southern,Influenza_B,1028
3562,2018-03,Southern,Parainfluenza_1,9
3563,2018-03,Southern,Parainfluenza_2,2
3564,2018-03,Southern,Parainfluenza_3,63
3565,2018-03,Southern,Parainfluenza_4,6
3566,2018-03,Southern,Parainfluenza_UnknownType,0
3567,2018-03,Southern,RSV,766
3568,2018-04,Bay Area,Adenovirus,49
3569,2018-04,Bay Area,Coronavirus_229E,0
3570,2018-04,Bay Area,Coronavirus_HKU1,0
3571,2018-04,Bay Area,Coronavirus_NL63,0
3572,2018-04,Bay Area,Coronavirus_OC43,0
3573,2018-04,Bay Area,Coronavirus_UnknownType,0
3574,2018-04,Bay Area,Enterovirus_Rhinovirus,150
3575,2018-04,Bay Area,HMPV,55
3576,2018-04,Bay Area,Influenza_A,93
3577,2018-04,Bay Area,Influenza_B,214
3578,2018-04,Bay Area,Parainfluenza_1,0
3579,2018-04,Bay Area,Parainfluenza_2,0
3580,2018-04,Bay Area,Parainfluenza_3,33
3581,2018-04,Bay Area,Parainfluenza_4,2
3582,2018-04,Bay Area,Parainfluenza_UnknownType,0
3583,2018-04,Bay Area,RSV,88
3584,2018-04,Central,Adenovirus,18
3585,2018-04,Central,Coronavirus_229E,2
3586,2018-04,Central,Coronavirus_HKU1,5
3587,2018-04,Central,Coronavirus_NL63,0
3588,2018-04,Central,Coronavirus_OC43,4
3589,2018-04,Central,Coronavirus_UnknownType,0
3590,2018-04,Central,Enterovirus_Rhinovirus,105
3591,2018-04,Central,HMPV,28
3592,2018-04,Central,Influenza_A,21
3593,2018-04,Central,Influenza_B,44
3594,2018-04,Central,Parainfluenza_1,1
3595,2018-04,Central,Parainfluenza_2,0
3596,2018-04,Central,Parainfluenza_3,12
3597,2018-04,Central,Parainfluenza_4,0
3598,2018-04,Central,Parainfluenza_UnknownType,0
3599,2018-04,Central,RSV,38
3600,2018-04,Northern,Adenovirus,25
3601,2018-04,Northern,Coronavirus_229E,0
3602,2018-04,Northern,Coronavirus_HKU1,0
3603,2018-04,Northern,Coronavirus_NL63,0
3604,2018-04,Northern,Coronavirus_OC43,0
3605,2018-04,Northern,Coronavirus_UnknownType,0
3606,2018-04,Northern,Enterovirus_Rhinovirus,46
3607,2018-04,Northern,HMPV,12
3608,2018-04,Northern,Influenza_A,32
3609,2018-04,Northern,Influenza_B,56
3610,2018-04,Northern,Parainfluenza_1,1
3611,2018-04,Northern,Parainfluenza_2,0
3612,2018-04,Northern,Parainfluenza_3,6
3613,2018-04,Northern,Parainfluenza_4,0
3614,2018-04,Northern,Parainfluenza_UnknownType,0
3615,2018-04,Northern,RSV,31
3616,2018-04,Southern,Adenovirus,140
3617,2018-04,Southern,Coronavirus_229E,0
3618,2018-04,Southern,Coronavirus_HKU1,4
3619,2018-04,Southern,Coronavirus_NL63,0
3620,2018-04,Southern,Coronavirus_OC43,0
3621,2018-04,Southern,Coronavirus_UnknownType,45
3622,2018-04,Southern,Enterovirus_Rhinovirus,1023
3623,2018-04,Southern,HMPV,485
3624,2018-04,Southern,Influenza_A,51
3625,2018-04,Southern,Influenza_B,218
3626,2018-04,Southern,Parainfluenza_1,4
3627,2018-04,Southern,Parainfluenza_2,1
3628,2018-04,Southern,Parainfluenza_3,146
3629,2018-04,Southern,Parainfluenza_4,6
3630,2018-04,Southern,Parainfluenza_UnknownType,0
3631,2018-04,Southern,RSV,248
3632,2018-05,Bay Area,Adenovirus,41
3633,2018-05,Bay Area,Coronavirus_229E,0
3634,2018-05,Bay Area,Coronavirus_HKU1,0
3635,2018-05,Bay Area,Coronavirus_NL63,0
3636,2018-05,Bay Area,Coronavirus_OC43,0
3637,2018-05,Bay Area,Coronavirus_UnknownType,0
3638,2018-05,Bay Area,Enterovirus_Rhinovirus,44
3639,2018-05,Bay Area,HMPV,30
3640,2018-05,Bay Area,Influenza_A,6
3641,2018-05,Bay Area,Influenza_B,21
3642,2018-05,Bay Area,Parainfluenza_1,0
3643,2018-05,Bay Area,Parainfluenza_2,0
3644,2018-05,Bay Area,Parainfluenza_3,54
3645,2018-05,Bay Area,Parainfluenza_4,3
3646,2018-05,Bay Area,Parainfluenza_UnknownType,0
3647,2018-05,Bay Area,RSV,7
3648,2018-05,Central,Adenovirus,15
3649,2018-05,Central,Coronavirus_229E,1
3650,2018-05,Central,Coronavirus_HKU1,1
3651,2018-05,Central,Coronavirus_NL63,0
3652,2018-05,Central,Coronavirus_OC43,2
3653,2018-05,Central,Coronavirus_UnknownType,0
3654,2018-05,Central,Enterovirus_Rhinovirus,75
3655,2018-05,Central,HMPV,4
3656,2018-05,Central,Influenza_A,1
3657,2018-05,Central,Influenza_B,2
3658,2018-05,Central,Parainfluenza_1,1
3659,2018-05,Central,Parainfluenza_2,0
3660,2018-05,Central,Parainfluenza_3,28
3661,2018-05,Central,Parainfluenza_4,2
3662,2018-05,Central,Parainfluenza_UnknownType,0
3663,2018-05,Central,RSV,4
3664,2018-05,Northern,Adenovirus,8
3665,2018-05,Northern,Coronavirus_229E,0
3666,2018-05,Northern,Coronavirus_HKU1,0
3667,2018-05,Northern,Coronavirus_NL63,0
3668,2018-05,Northern,Coronavirus_OC43,0
3669,2018-05,Northern,Coronavirus_UnknownType,0
3670,2018-05,Northern,Enterovirus_Rhinovirus,0
3671,2018-05,Northern,HMPV,2
3672,2018-05,Northern,Influenza_A,4
3673,2018-05,Northern,Influenza_B,4
3674,2018-05,Northern,Parainfluenza_1,1
3675,2018-05,Northern,Parainfluenza_2,1
3676,2018-05,Northern,Parainfluenza_3,12
3677,2018-05,Northern,Parainfluenza_4,0
3678,2018-05,Northern,Parainfluenza_UnknownType,0
3679,2018-05,Northern,RSV,4
3680,2018-05,Southern,Adenovirus,72
3681,2018-05,Southern,Coronavirus_229E,0
3682,2018-05,Southern,Coronavirus_HKU1,0
3683,2018-05,Southern,Coronavirus_NL63,0
3684,2018-05,Southern,Coronavirus_OC43,0
3685,2018-05,Southern,Coronavirus_UnknownType,11
3686,2018-05,Southern,Enterovirus_Rhinovirus,536
3687,2018-05,Southern,HMPV,78
3688,2018-05,Southern,Influenza_A,8
3689,2018-05,Southern,Influenza_B,13
3690,2018-05,Southern,Parainfluenza_1,0
3691,2018-05,Southern,Parainfluenza_2,2
3692,2018-05,Southern,Parainfluenza_3,117
3693,2018-05,Southern,Parainfluenza_4,1
3694,2018-05,Southern,Parainfluenza_UnknownType,0
3695,2018-05,Southern,RSV,14
3696,2018-06,Bay Area,Adenovirus,23
3697,2018-06,Bay Area,Coronavirus_229E,0
3698,2018-06,Bay Area,Coronavirus_HKU1,0
3699,2018-06,Bay Area,Coronavirus_NL63,0
3700,2018-06,Bay Area,Coronavirus_OC43,0
3701,2018-06,Bay Area,Coronavirus_UnknownType,0
3702,2018-06,Bay Area,Enterovirus_Rhinovirus,38
3703,2018-06,Bay Area,HMPV,12
3704,2018-06,Bay Area,Influenza_A,2
3705,2018-06,Bay Area,Influenza_B,7
3706,2018-06,Bay Area,Parainfluenza_1,0
3707,2018-06,Bay Area,Parainfluenza_2,0
3708,2018-06,Bay Area,Parainfluenza_3,59
3709,2018-06,Bay Area,Parainfluenza_4,3
3710,2018-06,Bay Area,Parainfluenza_UnknownType,0
3711,2018-06,Bay Area,RSV,1
3712,2018-06,Central,Adenovirus,11
3713,2018-06,Central,Coronavirus_229E,0
3714,2018-06,Central,Coronavirus_HKU1,0
3715,2018-06,Central,Coronavirus_NL63,0
3716,2018-06,Central,Coronavirus_OC43,1
3717,2018-06,Central,Coronavirus_UnknownType,0
3718,2018-06,Central,Enterovirus_Rhinovirus,40
3719,2018-06,Central,HMPV,0
3720,2018-06,Central,Influenza_A,0
3721,2018-06,Central,Influenza_B,1
3722,2018-06,Central,Parainfluenza_1,0
3723,2018-06,Central,Parainfluenza_2,0
3724,2018-06,Central,Parainfluenza_3,20
3725,2018-06,Central,Parainfluenza_4,1
3726,2018-06,Central,Parainfluenza_UnknownType,0
3727,2018-06,Central,RSV,1
3728,2018-06,Northern,Adenovirus,10
3729,2018-06,Northern,Coronavirus_229E,0
3730,2018-06,Northern,Coronavirus_HKU1,0
3731,2018-06,Northern,Coronavirus_NL63,0
3732,2018-06,Northern,Coronavirus_OC43,0
3733,2018-06,Northern,Coronavirus_UnknownType,0
3734,2018-06,Northern,Enterovirus_Rhinovirus,0
3735,2018-06,Northern,HMPV,0
3736,2018-06,Northern,Influenza_A,0
3737,2018-06,Northern,Influenza_B,1
3738,2018-06,Northern,Parainfluenza_1,0
3739,2018-06,Northern,Parainfluenza_2,0
3740,2018-06,Northern,Parainfluenza_3,13
3741,2018-06,Northern,Parainfluenza_4,0
3742,2018-06,Northern,Parainfluenza_UnknownType,0
3743,2018-06,Northern,RSV,0
3744,2018-06,Southern,Adenovirus,50
3745,2018-06,Southern,Coronavirus_229E,0
3746,2018-06,Southern,Coronavirus_HKU1,2
3747,2018-06,Southern,Coronavirus_NL63,0
3748,2018-06,Southern,Coronavirus_OC43,0
3749,2018-06,Southern,Coronavirus_UnknownType,0
3750,2018-06,Southern,Enterovirus_Rhinovirus,294
3751,2018-06,Southern,HMPV,22
3752,2018-06,Southern,Influenza_A,3
3753,2018-06,Southern,Influenza_B,6
3754,2018-06,Southern,Parainfluenza_1,2
3755,2018-06,Southern,Parainfluenza_2,0
3756,2018-06,Southern,Parainfluenza_3,112
3757,2018-06,Southern,Parainfluenza_4,1
3758,2018-06,Southern,Parainfluenza_UnknownType,0
3759,2018-06,Southern,RSV,14
3760,2018-07,Bay Area,Adenovirus,17
3761,2018-07,Bay Area,Coronavirus_229E,0
3762,2018-07,Bay Area,Coronavirus_HKU1,0
3763,2018-07,Bay Area,Coronavirus_NL63,0
3764,2018-07,Bay Area,Coronavirus_OC43,0
3765,2018-07,Bay Area,Coronavirus_UnknownType,0
3766,2018-07,Bay Area,Enterovirus_Rhinovirus,26
3767,2018-07,Bay Area,HMPV,3
3768,2018-07,Bay Area,Influenza_A,13
3769,2018-07,Bay Area,Influenza_B,1
3770,2018-07,Bay Area,Parainfluenza_1,1
3771,2018-07,Bay Area,Parainfluenza_2,2
3772,2018-07,Bay Area,Parainfluenza_3,31
3773,2018-07,Bay Area,Parainfluenza_4,3
3774,2018-07,Bay Area,Parainfluenza_UnknownType,0
3775,2018-07,Bay Area,RSV,2
3776,2018-07,Central,Adenovirus,8
3777,2018-07,Central,Coronavirus_229E,0
3778,2018-07,Central,Coronavirus_HKU1,0
3779,2018-07,Central,Coronavirus_NL63,0
3780,2018-07,Central,Coronavirus_OC43,1
3781,2018-07,Central,Coronavirus_UnknownType,8
3782,2018-07,Central,Enterovirus_Rhinovirus,29
3783,2018-07,Central,HMPV,0
3784,2018-07,Central,Influenza_A,0
3785,2018-07,Central,Influenza_B,0
3786,2018-07,Central,Parainfluenza_1,0
3787,2018-07,Central,Parainfluenza_2,2
3788,2018-07,Central,Parainfluenza_3,18
3789,2018-07,Central,Parainfluenza_4,0
3790,2018-07,Central,Parainfluenza_UnknownType,0
3791,2018-07,Central,RSV,1
3792,2018-07,Northern,Adenovirus,5
3793,2018-07,Northern,Coronavirus_229E,0
3794,2018-07,Northern,Coronavirus_HKU1,0
3795,2018-07,Northern,Coronavirus_NL63,0
3796,2018-07,Northern,Coronavirus_OC43,0
3797,2018-07,Northern,Coronavirus_UnknownType,0
3798,2018-07,Northern,Enterovirus_Rhinovirus,0
3799,2018-07,Northern,HMPV,1
3800,2018-07,Northern,Influenza_A,3
3801,2018-07,Northern,Influenza_B,0
3802,2018-07,Northern,Parainfluenza_1,0
3803,2018-07,Northern,Parainfluenza_2,0
3804,2018-07,Northern,Parainfluenza_3,14
3805,2018-07,Northern,Parainfluenza_4,0
3806,2018-07,Northern,Parainfluenza_UnknownType,0
3807,2018-07,Northern,RSV,1
3808,2018-07,Southern,Adenovirus,39
3809,2018-07,Southern,Coronavirus_229E,0
3810,2018-07,Southern,Coronavirus_HKU1,3
3811,2018-07,Southern,Coronavirus_NL63,0
3812,2018-07,Southern,Coronavirus_OC43,0
3813,2018-07,Southern,Coronavirus_UnknownType,2
3814,2018-07,Southern,Enterovirus_Rhinovirus,171
3815,2018-07,Southern,HMPV,13
3816,2018-07,Southern,Influenza_A,6
3817,2018-07,Southern,Influenza_B,1
3818,2018-07,Southern,Parainfluenza_1,1
3819,2018-07,Southern,Parainfluenza_2,5
3820,2018-07,Southern,Parainfluenza_3,77
3821,2018-07,Southern,Parainfluenza_4,3
3822,2018-07,Southern,Parainfluenza_UnknownType,0
3823,2018-07,Southern,RSV,4
3824,2018-08,Bay Area,Adenovirus,5
3825,2018-08,Bay Area,Coronavirus_229E,0
3826,2018-08,Bay Area,Coronavirus_HKU1,0
3827,2018-08,Bay Area,Coronavirus_NL63,0
3828,2018-08,Bay Area,Coronavirus_OC43,0
3829,2018-08,Bay Area,Coronavirus_UnknownType,0
3830,2018-08,Bay Area,Enterovirus_Rhinovirus,33
3831,2018-08,Bay Area,HMPV,1
3832,2018-08,Bay Area,Influenza_A,6
3833,2018-08,Bay Area,Influenza_B,0
3834,2018-08,Bay Area,Parainfluenza_1,0
3835,2018-08,Bay Area,Parainfluenza_2,5
3836,2018-08,Bay Area,Parainfluenza_3,13
3837,2018-08,Bay Area,Parainfluenza_4,0
3838,2018-08,Bay Area,Parainfluenza_UnknownType,0
3839,2018-08,Bay Area,RSV,1
3840,2018-08,Central,Adenovirus,4
3841,2018-08,Central,Coronavirus_229E,0
3842,2018-08,Central,Coronavirus_HKU1,0
3843,2018-08,Central,Coronavirus_NL63,0
3844,2018-08,Central,Coronavirus_OC43,0
3845,2018-08,Central,Coronavirus_UnknownType,4
3846,2018-08,Central,Enterovirus_Rhinovirus,47
3847,2018-08,Central,HMPV,2
3848,2018-08,Central,Influenza_A,1
3849,2018-08,Central,Influenza_B,0
3850,2018-08,Central,Parainfluenza_1,0
3851,2018-08,Central,Parainfluenza_2,0
3852,2018-08,Central,Parainfluenza_3,2
3853,2018-08,Central,Parainfluenza_4,0
3854,2018-08,Central,Parainfluenza_UnknownType,0
3855,2018-08,Central,RSV,0
3856,2018-08,Northern,Adenovirus,2
3857,2018-08,Northern,Coronavirus_229E,0
3858,2018-08,Northern,Coronavirus_HKU1,0
3859,2018-08,Northern,Coronavirus_NL63,0
3860,2018-08,Northern,Coronavirus_OC43,0
3861,2018-08,Northern,Coronavirus_UnknownType,0
3862,2018-08,Northern,Enterovirus_Rhinovirus,0
3863,2018-08,Northern,HMPV,0
3864,2018-08,Northern,Influenza_A,0
3865,2018-08,Northern,Influenza_B,0
3866,2018-08,Northern,Parainfluenza_1,0
3867,2018-08,Northern,Parainfluenza_2,0
3868,2018-08,Northern,Parainfluenza_3,2
3869,2018-08,Northern,Parainfluenza_4,1
3870,2018-08,Northern,Parainfluenza_UnknownType,0
3871,2018-08,Northern,RSV,1
3872,2018-08,Southern,Adenovirus,19
3873,2018-08,Southern,Coronavirus_229E,0
3874,2018-08,Southern,Coronavirus_HKU1,1
3875,2018-08,Southern,Coronavirus_NL63,0
3876,2018-08,Southern,Coronavirus_OC43,0
3877,2018-08,Southern,Coronavirus_UnknownType,3
3878,2018-08,Southern,Enterovirus_Rhinovirus,246
3879,2018-08,Southern,HMPV,3
3880,2018-08,Southern,Influenza_A,7
3881,2018-08,Southern,Influenza_B,0
3882,2018-08,Southern,Parainfluenza_1,1
3883,2018-08,Southern,Parainfluenza_2,9
3884,2018-08,Southern,Parainfluenza_3,33
3885,2018-08,Southern,Parainfluenza_4,6
3886,2018-08,Southern,Parainfluenza_UnknownType,0
3887,2018-08,Southern,RSV,4
3888,2018-09,Bay Area,Adenovirus,13
3889,2018-09,Bay Area,Coronavirus_229E,0
3890,2018-09,Bay Area,Coronavirus_HKU1,0
3891,2018-09,Bay Area,Coronavirus_NL63,0
3892,2018-09,Bay Area,Coronavirus_OC43,0
3893,2018-09,Bay Area,Coronavirus_UnknownType,0
3894,2018-09,Bay Area,Enterovirus_Rhinovirus,154
3895,2018-09,Bay Area,HMPV,2
3896,2018-09,Bay Area,Influenza_A,14
3897,2018-09,Bay Area,Influenza_B,1
3898,2018-09,Bay Area,Parainfluenza_1,0
3899,2018-09,Bay Area,Parainfluenza_2,11
3900,2018-09,Bay Area,Parainfluenza_3,12
3901,2018-09,Bay Area,Parainfluenza_4,4
3902,2018-09,Bay Area,Parainfluenza_UnknownType,0
3903,2018-09,Bay Area,RSV,7
3904,2018-09,Central,Adenovirus,4
3905,2018-09,Central,Coronavirus_229E,0
3906,2018-09,Central,Coronavirus_HKU1,0
3907,2018-09,Central,Coronavirus_NL63,0
3908,2018-09,Central,Coronavirus_OC43,0
3909,2018-09,Central,Coronavirus_UnknownType,15
3910,2018-09,Central,Enterovirus_Rhinovirus,100
3911,2018-09,Central,HMPV,1
3912,2018-09,Central,Influenza_A,0
3913,2018-09,Central,Influenza_B,0
3914,2018-09,Central,Parainfluenza_1,0
3915,2018-09,Central,Parainfluenza_2,3
3916,2018-09,Central,Parainfluenza_3,3
3917,2018-09,Central,Parainfluenza_4,3
3918,2018-09,Central,Parainfluenza_UnknownType,0
3919,2018-09,Central,RSV,0
3920,2018-09,Northern,Adenovirus,9
3921,2018-09,Northern,Coronavirus_229E,0
3922,2018-09,Northern,Coronavirus_HKU1,0
3923,2018-09,Northern,Coronavirus_NL63,0
3924,2018-09,Northern,Coronavirus_OC43,0
3925,2018-09,Northern,Coronavirus_UnknownType,0
3926,2018-09,Northern,Enterovirus_Rhinovirus,33
3927,2018-09,Northern,HMPV,1
3928,2018-09,Northern,Influenza_A,4
3929,2018-09,Northern,Influenza_B,1
3930,2018-09,Northern,Parainfluenza_1,0
3931,2018-09,Northern,Parainfluenza_2,3
3932,2018-09,Northern,Parainfluenza_3,7
3933,2018-09,Northern,Parainfluenza_4,2
3934,2018-09,Northern,Parainfluenza_UnknownType,0
3935,2018-09,Northern,RSV,0
3936,2018-09,Southern,Adenovirus,24
3937,2018-09,Southern,Coronavirus_229E,0
3938,2018-09,Southern,Coronavirus_HKU1,2
3939,2018-09,Southern,Coronavirus_NL63,0
3940,2018-09,Southern,Coronavirus_OC43,0
3941,2018-09,Southern,Coronavirus_UnknownType,10
3942,2018-09,Southern,Enterovirus_Rhinovirus,554
3943,2018-09,Southern,HMPV,6
3944,2018-09,Southern,Influenza_A,9
3945,2018-09,Southern,Influenza_B,3
3946,2018-09,Southern,Parainfluenza_1,1
3947,2018-09,Southern,Parainfluenza_2,39
3948,2018-09,Southern,Parainfluenza_3,22
3949,2018-09,Southern,Parainfluenza_4,16
3950,2018-09,Southern,Parainfluenza_UnknownType,0
3951,2018-09,Southern,RSV,1
3952,2018-10,Bay Area,Adenovirus,18
3953,2018-10,Bay Area,Coronavirus_229E,0
3954,2018-10,Bay Area,Coronavirus_HKU1,0
3955,2018-10,Bay Area,Coronavirus_NL63,0
3956,2018-10,Bay Area,Coronavirus_OC43,0
3957,2018-10,Bay Area,Coronavirus_UnknownType,0
3958,2018-10,Bay Area,Enterovirus_Rhinovirus,160
3959,2018-10,Bay Area,HMPV,2
3960,2018-10,Bay Area,Influenza_A,48
3961,2018-10,Bay Area,Influenza_B,2
3962,2018-10,Bay Area,Parainfluenza_1,0
3963,2018-10,Bay Area,Parainfluenza_2,22
3964,2018-10,Bay Area,Parainfluenza_3,6
3965,2018-10,Bay Area,Parainfluenza_4,9
3966,2018-10,Bay Area,Parainfluenza_UnknownType,0
3967,2018-10,Bay Area,RSV,21
3968,2018-10,Central,Adenovirus,14
3969,2018-10,Central,Coronavirus_229E,2
3970,2018-10,Central,Coronavirus_HKU1,0
3971,2018-10,Central,Coronavirus_NL63,1
3972,2018-10,Central,Coronavirus_OC43,5
3973,2018-10,Central,Coronavirus_UnknownType,20
3974,2018-10,Central,Enterovirus_Rhinovirus,102
3975,2018-10,Central,HMPV,0
3976,2018-10,Central,Influenza_A,3
3977,2018-10,Central,Influenza_B,0
3978,2018-10,Central,Parainfluenza_1,0
3979,2018-10,Central,Parainfluenza_2,9
3980,2018-10,Central,Parainfluenza_3,11
3981,2018-10,Central,Parainfluenza_4,8
3982,2018-10,Central,Parainfluenza_UnknownType,0
3983,2018-10,Central,RSV,4
3984,2018-10,Northern,Adenovirus,3
3985,2018-10,Northern,Coronavirus_229E,0
3986,2018-10,Northern,Coronavirus_HKU1,0
3987,2018-10,Northern,Coronavirus_NL63,0
3988,2018-10,Northern,Coronavirus_OC43,0
3989,2018-10,Northern,Coronavirus_UnknownType,0
3990,2018-10,Northern,Enterovirus_Rhinovirus,32
3991,2018-10,Northern,HMPV,0
3992,2018-10,Northern,Influenza_A,6
3993,2018-10,Northern,Influenza_B,0
3994,2018-10,Northern,Parainfluenza_1,0
3995,2018-10,Northern,Parainfluenza_2,8
3996,2018-10,Northern,Parainfluenza_3,2
3997,2018-10,Northern,Parainfluenza_4,5
3998,2018-10,Northern,Parainfluenza_UnknownType,0
3999,2018-10,Northern,RSV,2
4000,2018-10,Southern,Adenovirus,75
4001,2018-10,Southern,Coronavirus_229E,0
4002,2018-10,Southern,Coronavirus_HKU1,2
4003,2018-10,Southern,Coronavirus_NL63,0
4004,2018-10,Southern,Coronavirus_OC43,0
4005,2018-10,Southern,Coronavirus_UnknownType,49
4006,2018-10,Southern,Enterovirus_Rhinovirus,1041
4007,2018-10,Southern,HMPV,12
4008,2018-10,Southern,Influenza_A,37
4009,2018-10,Southern,Influenza_B,6
4010,2018-10,Southern,Parainfluenza_1,10
4011,2018-10,Southern,Parainfluenza_2,167
4012,2018-10,Southern,Parainfluenza_3,51
4013,2018-10,Southern,Parainfluenza_4,100
4014,2018-10,Southern,Parainfluenza_UnknownType,0
4015,2018-10,Southern,RSV,32
4016,2018-11,Bay Area,Adenovirus,20
